toll_point_id_nacional,uf,escopo,regulador,jurisdicao,concessionaria_orgao,lote_concessao,codigo_praca,praca_portico,tipo_ponto,rodovia,km,municipio,sentido,latitude,longitude,eixos,valor_brl,tipo_valor,confianca_valor,confianca_geo,entra_no_calculo_pedagio,classe_cobranca,status_operacional,source_tarifa_url,source_geo_url
sp_artesp_181_l24_rodoanel_anhanguera_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,ANHANGUERA INTERNA NORTE,praca_fisica,SP021,"7,000",SÃO PAULO,INTERNO,-23.45623990,-46.78530111,9,31.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_182_l24_rodoanel_anhanguera_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,ANHANGUERA INTERNA SUL,praca_fisica,SP021,"7,000",SÃO PAULO,INTERNO,-23.45623990,-46.78530111,2,7.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_182_l24_rodoanel_anhanguera_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,ANHANGUERA INTERNA SUL,praca_fisica,SP021,"7,000",SÃO PAULO,INTERNO,-23.45623990,-46.78530111,3,10.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_182_l24_rodoanel_anhanguera_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,ANHANGUERA INTERNA SUL,praca_fisica,SP021,"7,000",SÃO PAULO,INTERNO,-23.45623990,-46.78530111,4,14.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_182_l24_rodoanel_anhanguera_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,ANHANGUERA INTERNA SUL,praca_fisica,SP021,"7,000",SÃO PAULO,INTERNO,-23.45623990,-46.78530111,5,17.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_182_l24_rodoanel_anhanguera_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,ANHANGUERA INTERNA SUL,praca_fisica,SP021,"7,000",SÃO PAULO,INTERNO,-23.45623990,-46.78530111,6,21.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_182_l24_rodoanel_anhanguera_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,ANHANGUERA INTERNA SUL,praca_fisica,SP021,"7,000",SÃO PAULO,INTERNO,-23.45623990,-46.78530111,7,24.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_182_l24_rodoanel_anhanguera_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,ANHANGUERA INTERNA SUL,praca_fisica,SP021,"7,000",SÃO PAULO,INTERNO,-23.45623990,-46.78530111,8,28.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_182_l24_rodoanel_anhanguera_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,ANHANGUERA INTERNA SUL,praca_fisica,SP021,"7,000",SÃO PAULO,INTERNO,-23.45623990,-46.78530111,9,31.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_183_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES EXTERNA,praca_fisica,SP021,"3,050",SÃO PAULO,EXTERNO,-23.43947133,-46.75826038,2,7.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_183_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES EXTERNA,praca_fisica,SP021,"3,050",SÃO PAULO,EXTERNO,-23.43947133,-46.75826038,3,10.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_183_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES EXTERNA,praca_fisica,SP021,"3,050",SÃO PAULO,EXTERNO,-23.43947133,-46.75826038,4,14.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_183_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES EXTERNA,praca_fisica,SP021,"3,050",SÃO PAULO,EXTERNO,-23.43947133,-46.75826038,5,17.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_183_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES EXTERNA,praca_fisica,SP021,"3,050",SÃO PAULO,EXTERNO,-23.43947133,-46.75826038,6,21.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_183_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES EXTERNA,praca_fisica,SP021,"3,050",SÃO PAULO,EXTERNO,-23.43947133,-46.75826038,7,24.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_183_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES EXTERNA,praca_fisica,SP021,"3,050",SÃO PAULO,EXTERNO,-23.43947133,-46.75826038,8,28.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_183_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES EXTERNA,praca_fisica,SP021,"3,050",SÃO PAULO,EXTERNO,-23.43947133,-46.75826038,9,31.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_184_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES INTERNA,praca_fisica,SP021,"3,360",SÃO PAULO,INTERNO,-23.43947133,-46.75826038,2,7.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_184_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES INTERNA,praca_fisica,SP021,"3,360",SÃO PAULO,INTERNO,-23.43947133,-46.75826038,3,10.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_184_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES INTERNA,praca_fisica,SP021,"3,360",SÃO PAULO,INTERNO,-23.43947133,-46.75826038,4,14.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_184_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES INTERNA,praca_fisica,SP021,"3,360",SÃO PAULO,INTERNO,-23.43947133,-46.75826038,5,17.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_184_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES INTERNA,praca_fisica,SP021,"3,360",SÃO PAULO,INTERNO,-23.43947133,-46.75826038,6,21.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_184_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES INTERNA,praca_fisica,SP021,"3,360",SÃO PAULO,INTERNO,-23.43947133,-46.75826038,7,24.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_184_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES INTERNA,praca_fisica,SP021,"3,360",SÃO PAULO,INTERNO,-23.43947133,-46.75826038,8,28.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_184_l24_rodoanel_bandeirantes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,BANDEIRANTES INTERNA,praca_fisica,SP021,"3,360",SÃO PAULO,INTERNO,-23.43947133,-46.75826038,9,31.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_185_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO EXTERNA,praca_fisica,SP021,"14,290",BARUERI,EXTERNO,-23.51789087,-46.81385366,2,7.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_185_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO EXTERNA,praca_fisica,SP021,"14,290",BARUERI,EXTERNO,-23.51789087,-46.81385366,3,10.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_185_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO EXTERNA,praca_fisica,SP021,"14,290",BARUERI,EXTERNO,-23.51789087,-46.81385366,4,14.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_185_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO EXTERNA,praca_fisica,SP021,"14,290",BARUERI,EXTERNO,-23.51789087,-46.81385366,5,17.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_185_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO EXTERNA,praca_fisica,SP021,"14,290",BARUERI,EXTERNO,-23.51789087,-46.81385366,6,21.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_185_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO EXTERNA,praca_fisica,SP021,"14,290",BARUERI,EXTERNO,-23.51789087,-46.81385366,7,24.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_185_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO EXTERNA,praca_fisica,SP021,"14,290",BARUERI,EXTERNO,-23.51789087,-46.81385366,8,28.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_185_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO EXTERNA,praca_fisica,SP021,"14,290",BARUERI,EXTERNO,-23.51789087,-46.81385366,9,31.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_186_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO INTERNA,praca_fisica,SP021,"15,610",BARUERI,INTERNO,-23.51789087,-46.81385366,2,7.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_186_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO INTERNA,praca_fisica,SP021,"15,610",BARUERI,INTERNO,-23.51789087,-46.81385366,3,10.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_186_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO INTERNA,praca_fisica,SP021,"15,610",BARUERI,INTERNO,-23.51789087,-46.81385366,4,14.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_186_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO INTERNA,praca_fisica,SP021,"15,610",BARUERI,INTERNO,-23.51789087,-46.81385366,5,17.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_186_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO INTERNA,praca_fisica,SP021,"15,610",BARUERI,INTERNO,-23.51789087,-46.81385366,6,21.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_186_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO INTERNA,praca_fisica,SP021,"15,610",BARUERI,INTERNO,-23.51789087,-46.81385366,7,24.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_186_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO INTERNA,praca_fisica,SP021,"15,610",BARUERI,INTERNO,-23.51789087,-46.81385366,8,28.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_186_l24_rodoanel_castelo_branco_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,CASTELLO BRANCO INTERNA,praca_fisica,SP021,"15,610",BARUERI,INTERNO,-23.51789087,-46.81385366,9,31.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_187_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA EXTERNA,praca_fisica,SP021,"19,460",OSASCO,EXTERNO,-23.56448489,-46.81920474,2,7.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_187_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA EXTERNA,praca_fisica,SP021,"19,460",OSASCO,EXTERNO,-23.56448489,-46.81920474,3,10.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_187_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA EXTERNA,praca_fisica,SP021,"19,460",OSASCO,EXTERNO,-23.56448489,-46.81920474,4,14.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_187_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA EXTERNA,praca_fisica,SP021,"19,460",OSASCO,EXTERNO,-23.56448489,-46.81920474,5,17.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_187_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA EXTERNA,praca_fisica,SP021,"19,460",OSASCO,EXTERNO,-23.56448489,-46.81920474,6,21.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_187_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA EXTERNA,praca_fisica,SP021,"19,460",OSASCO,EXTERNO,-23.56448489,-46.81920474,7,24.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_187_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA EXTERNA,praca_fisica,SP021,"19,460",OSASCO,EXTERNO,-23.56448489,-46.81920474,8,28.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_187_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA EXTERNA,praca_fisica,SP021,"19,460",OSASCO,EXTERNO,-23.56448489,-46.81920474,9,31.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_188_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA INTERNA,praca_fisica,SP021,"20,870",OSASCO,INTERNO,-23.56448489,-46.81920474,2,7.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_188_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA INTERNA,praca_fisica,SP021,"20,870",OSASCO,INTERNO,-23.56448489,-46.81920474,3,10.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_188_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA INTERNA,praca_fisica,SP021,"20,870",OSASCO,INTERNO,-23.56448489,-46.81920474,4,14.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_188_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA INTERNA,praca_fisica,SP021,"20,870",OSASCO,INTERNO,-23.56448489,-46.81920474,5,17.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_188_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA INTERNA,praca_fisica,SP021,"20,870",OSASCO,INTERNO,-23.56448489,-46.81920474,6,21.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_188_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA INTERNA,praca_fisica,SP021,"20,870",OSASCO,INTERNO,-23.56448489,-46.81920474,7,24.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_188_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA INTERNA,praca_fisica,SP021,"20,870",OSASCO,INTERNO,-23.56448489,-46.81920474,8,28.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_188_l24_rodoanel_padroeira_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,PADROEIRA INTERNA,praca_fisica,SP021,"20,870",OSASCO,INTERNO,-23.56448489,-46.81920474,9,31.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_189_l24_rodoanel_raimundo_magalhaes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,RAIMUNDO MAGALHÃES,praca_fisica,SP021,"0,360",RIBEIRÃO PIRES,INTERNO,-23.41676752,-46.73748983,2,7.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_189_l24_rodoanel_raimundo_magalhaes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,RAIMUNDO MAGALHÃES,praca_fisica,SP021,"0,360",RIBEIRÃO PIRES,INTERNO,-23.41676752,-46.73748983,3,10.50,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
sp_artesp_189_l24_rodoanel_raimundo_magalhaes_,SP,estadual_artesp,ARTESP,estadual,ARTESP/SP concessionárias,L24-RODOANEL,,RAIMUNDO MAGALHÃES,praca_fisica,SP021,"0,360",RIBEIRÃO PIRES,INTERNO,-23.41676752,-46.73748983,4,14.00,valor_base_artesp_x_eixos,alta,alta,sim,cobranca_confirmada,ativo,ARTESP Pedágio/Volume Pedagiado 2026,KMZ ARTESP l24.kmz - correspondência por praça/pórtico
